assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
8169144,183746,Paralabrax humeralis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Paralabrax,humeralis,,,,"(Valenciennes, 1828)",Data Deficient,,3.1,Unknown,Global
8169307,183747,Stegastes flavilatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Stegastes,flavilatus,,,,"(Gill, 1862)",Least Concern,,3.1,Unknown,Global
8169932,183751,Bellator gymnostethus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Bellator,gymnostethus,,,,"(Gilbert, 1892)",Least Concern,,3.1,Unknown,Global
8170117,183752,Fodiator rostratus,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,EXOCOETIDAE,Fodiator,rostratus,,,,(Günther 1866),Least Concern,,3.1,Unknown,Global
8170612,183755,Strongylura scapularis,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,BELONIDAE,Strongylura,scapularis,,,,"(Jordan &amp; Gilbert, 1882)",Least Concern,,3.1,Unknown,Global
8171159,183758,Brotula ordwayi,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Brotula,ordwayi,,,,"Hildebrand &amp; Barton, 1949",Least Concern,,3.1,Unknown,Global
8171355,183759,Neoconger vermiformis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MORINGUIDAE,Neoconger,vermiformis,,,,"Gilbert, 1890",Least Concern,,3.1,Unknown,Global
8172222,183763,Lutjanus aratus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,aratus,,,,"(Günther, 1864)",Least Concern,,3.1,Unknown,Global
8172613,183765,Bagre panamensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Bagre,panamensis,,,,"(Gill, 1863)",Least Concern,,3.1,Unknown,Global
8172804,183766,Hypsoblennius sordidus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Hypsoblennius,sordidus,,,,"(Bennett, 1828)",Least Concern,,3.1,Stable,Global
8172901,183767,Hemiramphus saltator,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,HEMIRAMPHIDAE,Hemiramphus,saltator,,,,"Gilbert &amp; Starks, 1904",Least Concern,,3.1,Unknown,Global
8173115,183768,Pontinus strigatus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Pontinus,strigatus,,,,"Heller &amp; Snodgrass, 1903",Least Concern,,3.1,Unknown,Global
8173211,183769,Paralabrax albomaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Paralabrax,albomaculatus,,,,"(Jenyns, 1840)",Endangered,A2bd,3.1,Decreasing,Global
8173902,183770,Cerdale ionthas,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Cerdale,ionthas,,,,"Jordan &amp; Gilbert, 1882",Data Deficient,,3.1,Unknown,Global
8174095,183771,Halichoeres adustus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Halichoeres,adustus,,,,"(Gilbert, 1890)",Vulnerable,D2,3.1,Unknown,Global
8174276,183772,Membras gilberti,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Membras,gilberti,,,,"(Jordan &amp; Bollman, 1890)",Least Concern,,3.1,Unknown,Global
8175047,183776,Hirundichthys rondeletii,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,EXOCOETIDAE,Hirundichthys,rondeletii,,,,"(Valenciennes, 1847)",Least Concern,,3.1,Unknown,Global
8175617,183777,Lutjanus guttatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,guttatus,,,,"(Steindachner, 1869)",Least Concern,,3.1,Unknown,Global
8176215,183780,Lutjanus jordani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,jordani,,,,"(Gilbert, 1898)",Least Concern,,3.1,Unknown,Global
8176560,183782,Lythrypnus gilberti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lythrypnus,gilberti,,,,"(Heller &amp; Snodgrass, 1903)",Vulnerable,D2,3.1,Unknown,Global
8177055,183786,Hemanthias peruanus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hemanthias,peruanus,,,,"(Steindachner, 1875)",Least Concern,,3.1,Unknown,Global
8177236,183788,Paraclinus mexicanus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Paraclinus,mexicanus,,,,(Gilbert 1904),Least Concern,,3.1,Unknown,Global
8177399,183789,Nexilosus latifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Nexilosus,latifrons,,,,"(Tschudi, 1846)",Least Concern,,3.1,Unknown,Global
8177820,183792,Akko brevis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Akko,brevis,,,,"(Günther, 1864)",Data Deficient,,3.1,Unknown,Global
8178009,183793,Chromis intercrusma,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Chromis,intercrusma,,,,"Evermann &amp; Radcliffe, 1917",Least Concern,,3.1,Unknown,Global
8178166,183794,Platygillellus rubellulus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,DACTYLOSCOPIDAE,Platygillellus,rubellulus,,,,"(Kendall &amp; Radcliffe, 1912)",Vulnerable,D2,3.1,Unknown,Global
8178301,183795,Pomadasys branickii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Pomadasys,branickii,,,,"(Steindachner, 1879)",Least Concern,,3.1,Unknown,Global
8178791,183798,Hemilutjanus macrophthalmos,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hemilutjanus,macrophthalmos,,,,"(Tschudi, 1846)",Data Deficient,,3.1,Unknown,Global
8178972,183799,Merluccius angustimanus,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MERLUCCIIDAE,Merluccius,angustimanus,,,,"Garman, 1899",Least Concern,,3.1,Unknown,Global
8179640,183802,Arcos decoris,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Arcos,decoris,,,,"Briggs, 1969",Least Concern,,3.1,Unknown,Global
8179924,183804,Starksia fulva,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Starksia,fulva,,,,"Rosenblatt &amp; Taylor, 1971",Least Concern,,3.1,Unknown,Global
8180088,183805,Girella freminvillei,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,KYPHOSIDAE,Girella,freminvillei,,,,"(Valenciennes, 1846)",Least Concern,,3.1,Stable,Global
8180404,183807,Pseudomyrophis micropinna,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Pseudomyrophis,micropinna,,,,"Wade, 1946",Least Concern,,3.1,Unknown,Global
8180545,183808,Carangoides otrynter,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Carangoides,otrynter,,,,"(Jordan &amp; Gilbert, 1883)",Least Concern,,3.1,Unknown,Global
8180774,183809,Diplectrum rostrum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Diplectrum,rostrum,,,,Bortone 1974,Least Concern,,3.1,Unknown,Global
8181247,183811,Anchoa mundeola,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,ENGRAULIDAE,Anchoa,mundeola,,,,"(Gilbert &amp; Pierson, 1898)",Least Concern,,3.1,Unknown,Global
8181836,183814,Hemicaranx leucurus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Hemicaranx,leucurus,,,,(Günther 1864),Least Concern,,3.1,Unknown,Global
8182230,183816,Bollmannia umbrosa,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Bollmannia,umbrosa,,,,"Ginsburg, 1939",Data Deficient,,3.1,Unknown,Global
8182512,183818,Ariopsis seemanni,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Ariopsis,seemanni,,,,"(Günther, 1864)",Least Concern,,3.1,Unknown,Global
8182707,183819,Tomicodon myersi,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Tomicodon,myersi,,,,"Briggs, 1955",Least Concern,,3.1,Unknown,Global
8182916,183820,Prionotus miles,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Prionotus,miles,,,,"Jenyns, 1840",Vulnerable,D2,3.1,Unknown,Global
8183039,183821,Ogcocephalus darwini,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Ogcocephalus,darwini,,,,"Hubbs, 1958",Least Concern,,3.1,Unknown,Global
8183133,183822,Halichoeres dispilus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Halichoeres,dispilus,,,,"(Günther, 1864)",Least Concern,,3.1,Stable,Global
8183561,183825,Microspathodon dorsalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Microspathodon,dorsalis,,,,"(Gill, 1862)",Least Concern,,3.1,Unknown,Global
8183733,183826,Paraletharchus opercularis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Paraletharchus,opercularis,,,,"(Myers &amp; Wade, 1941)",Vulnerable,D2,3.1,Unknown,Global
8185186,183833,Haemulopsis leuciscus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Haemulopsis,leuciscus,,,,"(Günther, 1864)",Least Concern,,3.1,Unknown,Global
8185404,183834,Citharichthys gnathus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Citharichthys,gnathus,,,,Hoshino &amp; Amaoka 1999,Data Deficient,,3.1,Unknown,Global
8185512,183835,Eucinostomus entomelas,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GERREIDAE,Eucinostomus,entomelas,,,,"Zahuranec, 1980",Least Concern,,3.1,Stable,Global
8185703,183836,Scytalichthys miurus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Scytalichthys,miurus,,,,"(Jordan &amp; Gilbert, 1882)",Least Concern,,3.1,Unknown,Global
8186567,183841,Acanthemblemaria hancocki,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHAENOPSIDAE,Acanthemblemaria,hancocki,,,,"Myers &amp; Reid, 1936",Least Concern,,3.1,Unknown,Global
8186707,183842,Chlopsis bicollaris,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CHLOPSIDAE,Chlopsis,bicollaris,,,,"(Myers &amp; Wade, 1941)",Near Threatened,,3.1,Unknown,Global
8187009,183844,Batrachoides pacifici,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Batrachoides,pacifici,,,,"(Günther, 1861)",Least Concern,,3.1,Unknown,Global
8187472,183847,Sciades dowii,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Sciades,dowii,,,,"(Gill, 1863)",Least Concern,,3.1,Unknown,Global
8187876,183849,Kyphosus elegans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,KYPHOSIDAE,Kyphosus,elegans,,,,"(Peters, 1869)",Least Concern,,3.1,Stable,Global
8188316,183850,Gymnothorax equatorialis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,equatorialis,,,,"(Hildebrand, 1946)",Least Concern,,3.1,Unknown,Global
8188800,183853,Starksia galapagensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Starksia,galapagensis,,,,"Rosenblatt &amp; Taylor, 1971",Vulnerable,D2,3.1,Unknown,Global
8188944,183854,Labrisomus multiporosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Labrisomus,multiporosus,,,,"Hubbs, 1953",Least Concern,,3.1,Unknown,Global
8189509,183857,Daector reticulata,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Daector,reticulata,,,,"(Günther, 1864)",Vulnerable,B1ab(iii),3.1,Unknown,Global
8189838,183859,Gymnothorax porphyreus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,porphyreus,,,,"(Guichenot, 1848)",Least Concern,,3.1,Unknown,Global
8191142,183865,Ekemblemaria lira,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHAENOPSIDAE,Ekemblemaria,lira,,,,"Hastings, 1992",Data Deficient,,3.1,Unknown,Global
8191281,183866,Apterichtus equatorialis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Apterichtus,equatorialis,,,,"(Myers &amp; Wade, 1941)",Least Concern,,3.1,Unknown,Global
8191445,183867,Dactyloscopus byersi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,DACTYLOSCOPIDAE,Dactyloscopus,byersi,,,,"Dawson, 1969",Least Concern,,3.1,Unknown,Global
8191655,183868,Prognichthys sealei,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,EXOCOETIDAE,Prognichthys,sealei,,,,Abe 1955,Least Concern,,3.1,Unknown,Global
8191964,183870,Chromis alta,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Chromis,alta,,,,"Greenfield &amp; Woods, 1980",Least Concern,,3.1,Unknown,Global
8192116,183871,Ctenogobius manglicola,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Ctenogobius,manglicola,,,,"(Jordan &amp; Starks, 1895)",Least Concern,,3.1,Unknown,Global
8192316,183872,Chloroscombrus orqueta,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Chloroscombrus,orqueta,,,,"Jordan &amp; Gilbert, 1883",Least Concern,,3.1,Unknown,Global
8192573,183873,Acanthemblemaria castroi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHAENOPSIDAE,Acanthemblemaria,castroi,,,,"Stephens &amp; Hobson, 1966",Vulnerable,D2,3.1,Unknown,Global
8192692,183874,Diapterus peruvianus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GERREIDAE,Diapterus,peruvianus,,,,"(Cuvier, 1830)",Least Concern,,3.1,Unknown,Global
8193588,183879,Opistognathus fenmutis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,fenmutis,,,,"Acero P. &amp; Franke, 1993",Data Deficient,,3.1,Unknown,Global
8194037,183882,Herpetoichthys fossatus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Herpetoichthys,fossatus,,,,"(Myers &amp; Wade, 1941)",Least Concern,,3.1,Unknown,Global
8194356,183884,Callechelys galapagensis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Callechelys,galapagensis,,,,"McCosker &amp; Rosenblatt, 1972",Data Deficient,,3.1,Unknown,Global
8194623,183886,Entomacrodus chiostictus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Entomacrodus,chiostictus,,,,"(Jordan &amp; Gilbert, 1882)",Least Concern,,3.1,Unknown,Global
8194781,183887,Ophichthus apachus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Ophichthus,apachus,,,,"McCosker &amp; Rosenblatt, 1998",Data Deficient,,3.1,Unknown,Global
8194914,183888,Echiophis brunneus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Echiophis,brunneus,,,,"(Castro-Aguirre &amp; Suárez de los Cobos, 1983)",Least Concern,,3.1,Unknown,Global
8195087,183889,Lepophidium microlepis,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Lepophidium,microlepis,,,,"(Gilbert, 1890)",Least Concern,,3.1,Unknown,Global
8195371,183891,Prognichthys tringa,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,EXOCOETIDAE,Prognichthys,tringa,,,,Breder 1928,Least Concern,,3.1,Unknown,Global
8196055,183895,Acanthistius pictus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Acanthistius,pictus,,,,(Tschudi 1846),Least Concern,,3.1,Unknown,Global
8196357,183897,Prionotus albirostris,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Prionotus,albirostris,,,,"Jordan &amp; Bollman, 1890",Least Concern,,3.1,Unknown,Global
8196530,183898,Diplectrum conceptione,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Diplectrum,conceptione,,,,"(Valenciennes, 1828)",Least Concern,,3.1,Unknown,Global
8196774,183900,Bollmannia macropoma,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Bollmannia,macropoma,,,,"Gilbert, 1892",Data Deficient,,3.1,Unknown,Global
8197384,183904,Hyporhamphus snyderi,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,HEMIRAMPHIDAE,Hyporhamphus,snyderi,,,,"Meek &amp; Hildebrand, 1923",Least Concern,,3.1,Unknown,Global
8197835,183907,Parahypsos piersoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Parahypsos,piersoni,,,,"(Gilbert &amp; Starks, 1904)",Least Concern,,3.1,Unknown,Global
8197988,183908,Ophichthus rugifer,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Ophichthus,rugifer,,,,"Jordan &amp; Bollman, 1890",Least Concern,,3.1,Unknown,Global
8198605,183912,Pomadasys schyrii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Pomadasys,schyrii,,,,"Steindachner, 1900",Data Deficient,,3.1,Unknown,Global
8199079,183915,Lophogobius cristulatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lophogobius,cristulatus,,,,"Ginsburg, 1939",Least Concern,,3.1,Unknown,Global
8199252,183916,Gobulus hancocki,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Gobulus,hancocki,,,,"Ginsburg, 1938",Least Concern,,3.1,Unknown,Global
8199794,183919,Prionotus birostratus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Prionotus,birostratus,,,,"Richardson, 1844",Least Concern,,3.1,Unknown,Global
8200013,183920,Trinectes xanthurus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,ACHIRIDAE,Trinectes,xanthurus,,,,"Walker &amp; Bollinger, 2001",Least Concern,,3.1,Unknown,Global
8200163,183921,Muraena lentiginosa,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Muraena,lentiginosa,,,,"Jenyns, 1842",Least Concern,,3.1,Unknown,Global
8200578,183923,Decodon melasma,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Decodon,melasma,,,,"Gomon, 1974",Least Concern,,3.1,Unknown,Global
8200765,183924,Hypsoblennius robustus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Hypsoblennius,robustus,,,,"Hildebrand, 1946",Least Concern,,3.1,Stable,Global
8200868,183925,Sphoeroides angusticeps,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Sphoeroides,angusticeps,,,,(Jenyns 1842),Least Concern,,3.1,Unknown,Global
8201397,183929,Mugil hospes,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Mugil,hospes,,,,"Jordan &amp; Culver, 1895",Least Concern,,3.1,Unknown,Global
8201635,183930,Grammonus diagrammus,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Grammonus,diagrammus,,,,"(Heller &amp; Snodgrass, 1903)",Least Concern,,3.1,Unknown,Global
8201850,183931,Harengula thrissina,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Harengula,thrissina,,,,(Jordan &amp; Gilbert 1882),Least Concern,,3.1,Unknown,Global
8203046,183937,Orthopristis cantharinus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Orthopristis,cantharinus,,,,"(Jenyns, 1840)",Data Deficient,,3.1,Unknown,Global
8203226,183938,Rypticus nigripinnis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Rypticus,nigripinnis,,,,Gill 1861,Least Concern,,3.1,Unknown,Global
8203569,183940,Scorpaena histrio,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,histrio,,,,Jenyns 1840,Least Concern,,3.1,Unknown,Global
8204043,183943,Gobioclinus dendriticus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Gobioclinus,dendriticus,,,,"(Reid, 1935)",Vulnerable,D2,3.1,Unknown,Global
8204695,183947,Bollmannia chlamydes,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Bollmannia,chlamydes,,,,"Jordan, 1890",Least Concern,,3.1,Unknown,Global
8204841,183948,Lutjanus argentiventris,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,argentiventris,,,,"(Peters, 1869)",Least Concern,,3.1,Unknown,Global
8205335,183951,Hyporhamphus naos,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,HEMIRAMPHIDAE,Hyporhamphus,naos,,,,"Banford &amp; Collette, 2001",Least Concern,,3.1,Unknown,Global
8205655,183953,Petrotyx hopkinsi,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Petrotyx,hopkinsi,,,,"Heller &amp; Snodgrass, 1903",Least Concern,,3.1,Unknown,Global
8206084,183956,Haemulopsis nitidus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Haemulopsis,nitidus,,,,"(Steindachner, 1869)",Least Concern,,3.1,Unknown,Global
8206667,183959,Labrisomus pomaspilus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Labrisomus,pomaspilus,,,,"Springer &amp; Rosenblatt, 1965",Data Deficient,,3.1,Unknown,Global
8207094,183962,Pisodonophis daspilotus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Pisodonophis,daspilotus,,,,"Gilbert, 1898",Near Threatened,,3.1,Unknown,Global
8207652,183965,Trachurus murphyi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachurus,murphyi,,,,"Nichols, 1920",Data Deficient,,3.1,Unknown,Global
8207878,183966,Gymnothorax serratidens,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,serratidens,,,,"(Hildebrand &amp; Barton, 1949)",Data Deficient,,3.1,Unknown,Global
8208016,183967,Lophiodes spilurus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LOPHIIDAE,Lophiodes,spilurus,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
8208246,183968,Acanthemblemaria stephensi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHAENOPSIDAE,Acanthemblemaria,stephensi,,,,"Rosenblatt &amp; McCosker, 1988",Vulnerable,B1ab(iii); D2,3.1,Unknown,Global
8208595,183970,Brotula clarkae,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Brotula,clarkae,,,,"Hubbs, 1944",Data Deficient,,3.1,Unknown,Global
8208826,183971,Bellator xenisma,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Bellator,xenisma,,,,"(Jordan &amp; Bollman, 1890)",Least Concern,,3.1,Unknown,Global
8209244,183973,Diapterus aureolus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GERREIDAE,Diapterus,aureolus,,,,"(Jordan &amp; Gilbert, 1882)",Least Concern,,3.1,Unknown,Global
8209555,183975,Microgobius curtus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Microgobius,curtus,,,,"Ginsburg, 1939",Least Concern,,3.1,Unknown,Global
8209737,183976,Liopropoma fasciatum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Liopropoma,fasciatum,,,,Bussing 1980,Least Concern,,3.1,Unknown,Global
8209909,183977,Polydactylus opercularis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POLYNEMIDAE,Polydactylus,opercularis,,,,"(Gill, 1863)",Least Concern,,3.1,Unknown,Global
8210102,183978,Serranus aequidens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,aequidens,,,,Gilbert 1890,Least Concern,,3.1,Unknown,Global
8210547,183980,Plagiotremus azaleus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Plagiotremus,azaleus,,,,"(Jordan &amp; Bollman, 1890)",Least Concern,,3.1,Stable,Global
8210911,183982,Argentina aliceae,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,ARGENTINIDAE,Argentina,aliceae,,,,"Cohen &amp; Atsaides, 1969",Least Concern,,3.1,Unknown,Global
8211146,183983,Microgobius crocatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Microgobius,crocatus,,,,"Birdsong, 1968",Least Concern,,3.1,Unknown,Global
8211506,183985,Thalassoma grammaticum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Thalassoma,grammaticum,,,,"Gilbert, 1890",Least Concern,,3.1,Stable,Global
